Date:,ITS_Energy (kWh),EM-1 Export Energy (MWh),EM-2 Export Energy (MWh),EM-1 Import Energy (MWh),EM-2 Import Energy (MWh),,,,,,,,
23-12-2023 13:00,28119.5,57618.24,57624.24,497.76,499.68,,,,,,,,
23-12-2023 14:00,40947.5,57631.2,57637.2,497.76,499.68,,,,,,,,
23-12-2023 15:00,49204.2,57640.56,57646.56,497.76,499.68,,,,,,,,
23-12-2023 16:00,53011.6,57645.36,57651.12,497.76,499.68,,,,,,,,
23-12-2023 17:00,53999.8,57646.8,57652.56,497.76,499.68,,,,,,,,
23-12-2023 18:00,54028.9,57646.8,57652.8,497.76,499.68,,,,,,,,
23-12-2023 19:00,54028.9,57646.8,57652.8,497.76,499.92,,,,,,,,
23-12-2023 20:00,54028.9,57646.8,57652.8,497.76,499.92,,,,,,,,
23-12-2023 21:00,54028.9,57646.8,57652.8,498,499.92,,,,,,,,
23-12-2023 22:00,54028.9,57646.8,57652.8,498,499.92,,,,,,,,
23-12-2023 23:00,54028.9,57646.8,57652.8,498,500.16,,,,,,,,
24-12-2023 00:00,0,57646.8,57652.8,498,500.16,,,,,,,,
24-12-2023 01:00,0,57646.8,57652.8,498.24,500.16,,,,,,,,
24-12-2023 02:00,0,57646.8,57652.8,498.24,500.16,,,,,,,,
24-12-2023 03:00,0,57646.8,57652.8,498.24,500.4,,,,,,,,
24-12-2023 04:00,0,57646.8,57652.8,498.24,500.4,,,,,,,,
24-12-2023 05:00,0,57646.8,57652.8,498.48,500.4,,,,,,,,
24-12-2023 06:00,0,57646.8,57652.8,498.48,500.4,,,,,,,,
24-12-2023 07:00,0.4,57646.8,57652.8,498.48,500.64,,,,,,,,
24-12-2023 08:00,329.9,57647.04,57652.8,498.48,500.64,,,,,,,,
24-12-2023 09:00,1801.5,57648,57654,498.48,500.64,,,,,,,,
24-12-2023 10:00,4966.3,57650.88,57656.64,498.48,500.64,,,,,,,,
24-12-2023 11:00,11958.7,57656.16,57662.16,498.48,500.64,,,,,,,,
24-12-2023 12:00,27499.5,57670.56,57676.56,498.48,500.64,,,,,,,,
24-12-2023 13:00,43055,57686.4,57692.4,498.48,500.64,,,,,,,,
24-12-2023 14:00,56497,57700.32,57706.32,498.48,500.64,,,,,,,,
24-12-2023 15:00,65375.3,57710.4,57716.4,498.48,500.64,,,,,,,,
24-12-2023 16:00,69318,57715.2,57721.2,498.48,500.64,,,,,,,,
24-12-2023 17:00,70335.6,57716.64,57722.64,498.48,500.64,,,,,,,,
24-12-2023 18:00,70369.9,57716.88,57722.64,498.48,500.64,,,,,,,,
24-12-2023 19:00,70369.9,57716.88,57722.64,498.48,500.64,,,,,,,,
24-12-2023 20:00,70369.9,57716.88,57722.64,498.72,500.64,,,,,,,,
24-12-2023 21:00,70369.9,57716.88,57722.64,498.72,500.64,,,,,,,,
24-12-2023 22:00,70369.9,57716.88,57722.64,498.72,500.88,,,,,,,,
24-12-2023 23:00,70369.9,57716.88,57722.64,498.72,500.88,,,,,,,,
25-12-2023 00:00,70369.9,57716.88,57722.64,498.96,500.88,,,,,,,,
25-12-2023 01:00,0,57716.88,57722.64,498.96,500.88,,,,,,,,
25-12-2023 02:00,0,57716.88,57722.64,498.96,501.12,,,,,,,,
25-12-2023 03:00,0,57716.88,57722.64,499.2,501.12,,,,,,,,
25-12-2023 04:00,0,57716.88,57722.64,499.2,501.12,,,,,,,,
25-12-2023 05:00,0,57716.88,57722.64,499.2,501.12,,,,,,,,
25-12-2023 06:00,0,57716.88,57722.64,499.2,501.36,,,,,,,,
25-12-2023 07:00,0.7,57716.88,57722.64,499.44,501.36,,,,,,,,
25-12-2023 08:00,421.9,57716.88,57722.88,499.44,501.36,,,,,,,,
25-12-2023 09:00,1974,57718.32,57724.08,499.44,501.36,,,,,,,,
25-12-2023 10:00,5654.4,57720.96,57726.96,499.44,501.36,,,,,,,,
25-12-2023 11:00,16431.4,57730.08,57736.08,499.44,501.36,,,,,,,,
25-12-2023 12:00,31671,57744.72,57750.96,499.44,501.36,,,,,,,,
25-12-2023 13:00,46746.6,57760.08,57766.08,499.44,501.36,,,,,,,,
25-12-2023 14:00,58289.5,57773.04,57779.04,499.44,501.36,,,,,,,,
25-12-2023 15:00,63538.7,57778.8,57784.8,499.44,501.36,,,,,,,,
25-12-2023 16:00,66375.49,57782.4,57788.4,499.44,501.36,,,,,,,,
25-12-2023 17:00,67399.2,57783.84,57789.6,499.44,501.36,,,,,,,,
25-12-2023 18:00,67413.3,57783.84,57789.84,499.44,501.36,,,,,,,,
25-12-2023 19:00,67413.3,57783.84,57789.84,499.44,501.36,,,,,,,,
25-12-2023 20:00,67413.3,57783.84,57789.84,499.44,501.6,,,,,,,,
25-12-2023 21:00,67413.3,57783.84,57789.84,499.44,501.6,,,,,,,,
25-12-2023 22:00,67413.3,57783.84,57789.84,499.68,501.6,,,,,,,,
25-12-2023 23:00,67413.3,57783.84,57789.84,499.68,501.6,,,,,,,,
26-12-2023 00:00,0,57783.84,57789.84,499.68,501.84,,,,,,,,
26-12-2023 01:00,0,57783.84,57789.84,499.68,501.84,,,,,,,,
26-12-2023 02:00,0,57783.84,57789.84,499.92,501.84,,,,,,,,
26-12-2023 03:00,0,57783.84,57789.84,499.92,501.84,,,,,,,,
26-12-2023 04:00,0,57783.84,57789.84,499.92,502.08,,,,,,,,
26-12-2023 05:00,0,57783.84,57789.84,499.92,502.08,,,,,,,,
26-12-2023 06:00,0,57783.84,57789.84,500.16,502.08,,,,,,,,
26-12-2023 07:00,0,57783.84,57789.84,500.16,502.08,,,,,,,,
26-12-2023 08:00,464,57784.08,57790.08,500.16,502.08,,,,,,,,
26-12-2023 09:00,2177,57785.52,57791.28,500.16,502.08,,,,,,,,
26-12-2023 10:00,5736.2,57788.4,57794.4,500.16,502.08,,,,,,,,
26-12-2023 11:00,16319.3,57796.8,57803.04,500.16,502.08,,,,,,,,
26-12-2023 12:00,31581.8,57811.92,57817.92,500.16,502.08,,,,,,,,
26-12-2023 13:00,46386.1,57826.8,57833.04,500.16,502.08,,,,,,,,
26-12-2023 14:00,58939.7,57840,57846,500.16,502.08,,,,,,,,
26-12-2023 15:00,67438.51,57849.6,57855.6,500.16,502.08,,,,,,,,
26-12-2023 16:00,71433.5,57854.4,57860.4,500.16,502.08,,,,,,,,
26-12-2023 17:00,72553.1,57856.08,57861.84,500.16,502.08,,,,,,,,
26-12-2023 18:00,72589.4,57856.08,57862.08,500.16,502.08,,,,,,,,
26-12-2023 19:00,72589.4,57856.08,57862.08,500.16,502.32,,,,,,,,
26-12-2023 20:00,72589.4,57856.08,57862.08,500.16,502.32,,,,,,,,
26-12-2023 21:00,72589.4,57856.08,57862.08,500.4,502.32,,,,,,,,
26-12-2023 22:00,72589.4,57856.08,57862.08,500.4,502.32,,,,,,,,
26-12-2023 23:00,72589.4,57856.08,57862.08,500.4,502.56,,,,,,,,
27-12-2023 00:00,72589.4,57856.08,57862.08,500.4,502.56,,,,,,,,
27-12-2023 01:00,0,57856.08,57862.08,500.64,502.56,,,,,,,,
27-12-2023 02:00,0,57856.08,57862.08,500.64,502.56,,,,,,,,
27-12-2023 03:00,0,57856.08,57862.08,500.64,502.8,,,,,,,,
27-12-2023 04:00,0,57856.08,57862.08,500.64,502.8,,,,,,,,
27-12-2023 05:00,0,57856.08,57862.08,500.88,502.8,,,,,,,,
27-12-2023 06:00,0,57856.08,57862.08,500.88,502.8,,,,,,,,
27-12-2023 07:00,1,57856.08,57862.08,500.88,502.8,,,,,,,,
27-12-2023 08:00,504.6,57856.32,57862.32,500.88,503.04,,,,,,,,
27-12-2023 09:00,2858.3,57857.76,57863.76,500.88,503.04,,,,,,,,
27-12-2023 10:00,10525.8,57864.24,57870.24,500.88,503.04,,,,,,,,
27-12-2023 11:00,23368.4,57876,57882.24,500.88,503.04,,,,,,,,
27-12-2023 12:00,38612.2,57891.12,57897.12,500.88,503.04,,,,,,,,
27-12-2023 13:00,53683.29,57906.24,57912.24,500.88,503.04,,,,,,,,
27-12-2023 14:00,62731,57917.04,57923.28,500.88,503.04,,,,,,,,
27-12-2023 15:00,68445.7,57922.8,57928.8,500.88,503.04,,,,,,,,
27-12-2023 16:00,72385.1,57927.6,57933.6,500.88,503.04,,,,,,,,
27-12-2023 17:00,73476.5,57929.04,57935.04,500.88,503.04,,,,,,,,
27-12-2023 18:00,73518.59,57929.28,57935.28,500.88,503.04,,,,,,,,
27-12-2023 19:00,73518.59,57929.28,57935.28,500.88,503.04,,,,,,,,
27-12-2023 20:00,73518.59,57929.28,57935.28,501.12,503.04,,,,,,,,
27-12-2023 21:00,73518.59,57929.28,57935.28,501.12,503.04,,,,,,,,
27-12-2023 22:00,73518.59,57929.28,57935.28,501.12,503.28,,,,,,,,
27-12-2023 23:00,73518.59,57929.28,57935.28,501.12,503.28,,,,,,,,
28-12-2023 00:00,0,57929.28,57935.28,501.36,503.28,,,,,,,,
28-12-2023 01:00,0,57929.28,57935.28,501.36,503.28,,,,,,,,
28-12-2023 02:00,0,57929.28,57935.28,501.36,503.52,,,,,,,,
28-12-2023 03:00,0,57929.28,57935.28,501.36,503.52,,,,,,,,
28-12-2023 04:00,0,57929.28,57935.28,501.6,503.52,,,,,,,,
28-12-2023 05:00,0,57929.28,57935.28,501.6,503.52,,,,,,,,
28-12-2023 06:00,0,57929.28,57935.28,501.6,503.76,,,,,,,,
28-12-2023 07:00,0,57929.28,57935.28,501.6,503.76,,,,,,,,
28-12-2023 08:00,222.6,57929.28,57935.28,501.6,503.76,,,,,,,,
28-12-2023 09:00,2042.9,57930.72,57936.72,501.6,503.76,,,,,,,,
28-12-2023 10:00,5692.1,57933.84,57939.84,501.6,503.76,,,,,,,,
28-12-2023 11:00,15460.4,57941.76,57947.76,501.6,503.76,,,,,,,,
28-12-2023 12:00,29554.3,57955.44,57961.44,501.6,503.76,,,,,,,,
28-12-2023 13:00,43874.5,57969.84,57975.84,501.6,503.76,,,,,,,,
28-12-2023 14:00,56821.5,57983.04,57989.28,501.6,503.76,,,,,,,,
28-12-2023 15:00,64820.6,57992.88,57998.88,501.6,503.76,,,,,,,,
28-12-2023 16:00,67762.1,57996.24,58002.24,501.6,503.76,,,,,,,,
28-12-2023 17:00,68831.3,57997.68,58003.68,501.6,503.76,,,,,,,,
28-12-2023 18:00,68872.51,57997.68,58003.68,501.84,503.76,,,,,,,,
28-12-2023 19:00,68872.51,57997.68,58003.68,501.84,503.76,,,,,,,,
28-12-2023 20:00,68872.51,57997.68,58003.68,501.84,503.76,,,,,,,,
28-12-2023 21:00,68872.51,57997.68,58003.68,501.84,504,,,,,,,,
28-12-2023 22:00,68872.51,57997.68,58003.68,502.08,504,,,,,,,,
28-12-2023 23:00,68872.51,57997.68,58003.68,502.08,504,,,,,,,,
29-12-2023 00:00,68872.51,57997.68,58003.68,502.08,504,,,,,,,,
29-12-2023 01:00,0,57997.68,58003.68,502.08,504.24,,,,,,,,
29-12-2023 02:00,0,57997.68,58003.68,502.08,504.24,,,,,,,,
29-12-2023 03:00,0,57997.68,58003.68,502.32,504.24,,,,,,,,
29-12-2023 04:00,0,57997.68,58003.68,502.32,504.24,,,,,,,,
29-12-2023 05:00,0,57997.68,58003.68,502.32,504.48,,,,,,,,
29-12-2023 06:00,0,57997.68,58003.68,502.32,504.48,,,,,,,,
29-12-2023 07:00,0,57997.68,58003.68,502.56,504.48,,,,,,,,
29-12-2023 08:00,247.1,57997.92,58003.68,502.56,504.48,,,,,,,,
29-12-2023 09:00,1570.6,57998.88,58004.88,502.56,504.48,,,,,,,,
29-12-2023 10:00,4517.3,58001.28,58007.28,502.56,504.48,,,,,,,,
29-12-2023 11:00,10689.7,58006.08,58012.08,502.56,504.48,,,,,,,,
29-12-2023 12:00,25162.1,58019.28,58025.52,502.56,504.48,,,,,,,,
29-12-2023 13:00,39657.9,58033.92,58040.16,502.56,504.48,,,,,,,,
29-12-2023 14:00,52327.7,58047.12,58053.36,502.56,504.48,,,,,,,,
29-12-2023 15:00,60888.8,58056.96,58062.96,502.56,504.48,,,,,,,,
29-12-2023 16:00,64832.61,58061.76,58067.76,502.56,504.48,,,,,,,,
29-12-2023 17:00,65963,58063.2,58069.2,502.56,504.48,,,,,,,,
29-12-2023 18:00,66006.8,58063.44,58069.44,502.56,504.48,,,,,,,,
29-12-2023 19:00,66006.8,58063.44,58069.44,502.56,504.72,,,,,,,,
29-12-2023 20:00,66006.8,58063.44,58069.44,502.56,504.72,,,,,,,,
29-12-2023 21:00,66006.8,58063.44,58069.44,502.8,504.72,,,,,,,,
29-12-2023 22:00,66006.8,58063.44,58069.44,502.8,504.72,,,,,,,,
29-12-2023 23:00,66006.8,58063.44,58069.44,502.8,504.72,,,,,,,,
30-12-2023 00:00,0,58063.44,58069.44,502.8,504.96,,,,,,,,
30-12-2023 01:00,0,58063.44,58069.44,503.04,504.96,,,,,,,,
30-12-2023 02:00,0,58063.44,58069.44,503.04,504.96,,,,,,,,
30-12-2023 03:00,0,58063.44,58069.44,503.04,505.2,,,,,,,,
30-12-2023 04:00,0,58063.44,58069.44,503.04,505.2,,,,,,,,
30-12-2023 05:00,0,58063.44,58069.44,503.28,505.2,,,,,,,,
30-12-2023 06:00,0,58063.44,58069.44,503.28,505.2,,,,,,,,
30-12-2023 07:00,0.5,58063.44,58069.44,503.28,505.44,,,,,,,,
30-12-2023 08:00,393.8,58063.44,58069.44,503.28,505.44,,,,,,,,
30-12-2023 09:00,2012.6,58064.88,58070.88,503.28,505.44,,,,,,,,
30-12-2023 10:00,5616.4,58068,58074,503.28,505.44,,,,,,,,
30-12-2023 11:00,14037.5,58074.48,58080.48,503.28,505.44,,,,,,,,
30-12-2023 12:00,29454.2,58089.12,58095.36,503.28,505.44,,,,,,,,
30-12-2023 13:00,44725.9,58104.72,58110.72,503.28,505.44,,,,,,,,
30-12-2023 14:00,57876.61,58118.4,58124.4,503.28,505.44,,,,,,,,
30-12-2023 15:00,66831.3,58128.48,58134.48,503.28,505.44,,,,,,,,
30-12-2023 16:00,71048.8,58133.52,58139.52,503.28,505.44,,,,,,,,
30-12-2023 17:00,72193.8,58135.2,58141.2,503.28,505.44,,,,,,,,
30-12-2023 18:00,72229.7,58135.2,58141.2,503.28,505.44,,,,,,,,
30-12-2023 19:00,72229.7,58135.2,58141.2,503.52,505.44,,,,,,,,
30-12-2023 20:00,72229.7,58135.2,58141.2,503.52,505.44,,,,,,,,
30-12-2023 21:00,72229.7,58135.2,58141.2,503.52,505.44,,,,,,,,
30-12-2023 22:00,72229.7,58135.2,58141.2,503.52,505.68,,,,,,,,
30-12-2023 23:00,72229.7,58135.2,58141.2,503.52,505.68,,,,,,,,
31-12-2023 00:00,72229.7,58135.2,58141.2,503.76,505.68,,,,,,,,
31-12-2023 01:00,0,58135.2,58141.2,503.76,505.68,,,,,,,,
31-12-2023 02:00,0,58135.2,58141.2,503.76,505.92,,,,,,,,
31-12-2023 03:00,0,58135.2,58141.2,503.76,505.92,,,,,,,,
31-12-2023 04:00,0,58135.2,58141.2,504,505.92,,,,,,,,
31-12-2023 05:00,0,58135.2,58141.2,504,505.92,,,,,,,,
31-12-2023 06:00,0,58135.2,58141.2,504,506.16,,,,,,,,
31-12-2023 07:00,0,58135.2,58141.2,504,506.16,,,,,,,,
31-12-2023 08:00,271.5,58135.44,58141.44,504.24,506.16,,,,,,,,
31-12-2023 09:00,1531.8,58136.4,58142.4,504.24,506.16,,,,,,,,
31-12-2023 10:00,4299.6,58138.56,58144.56,504.24,506.16,,,,,,,,
31-12-2023 11:00,11060.9,58143.84,58150.08,504.24,506.16,,,,,,,,
31-12-2023 12:00,25508.6,58157.28,58163.28,504.24,506.16,,,,,,,,
31-12-2023 13:00,38056.6,58170,58176.24,504.24,506.16,,,,,,,,
31-12-2023 14:00,52027.2,58184.16,58190.4,504.24,506.16,,,,,,,,
31-12-2023 15:00,60915.21,58194.48,58200.48,504.24,506.16,,,,,,,,
31-12-2023 16:00,65112.4,58199.52,58205.52,504.24,506.16,,,,,,,,
31-12-2023 17:00,66298.4,58201.2,58207.2,504.24,506.16,,,,,,,,
31-12-2023 18:00,66350.91,58201.2,58207.2,504.24,506.16,,,,,,,,
31-12-2023 19:00,66350.91,58201.2,58207.2,504.24,506.16,,,,,,,,
31-12-2023 20:00,66350.91,58201.2,58207.2,504.24,506.16,,,,,,,,
31-12-2023 21:00,66350.91,58201.2,58207.2,504.24,506.4,,,,,,,,
31-12-2023 22:00,66350.91,58201.2,58207.2,504.48,506.4,,,,,,,,
31-12-2023 23:00,66350.91,58201.2,58207.2,504.48,506.4,,,,,,,,
01-01-2024 00:00,66350.91,58201.2,58207.2,504.48,506.4,,,,,,,,
01-01-2024 01:00,0,58201.2,58207.2,504.48,506.64,,,,,,,,
01-01-2024 02:00,0,58201.2,58207.2,504.72,506.64,,,,,,,,
01-01-2024 03:00,0,58201.2,58207.2,504.72,506.64,,,,,,,,
01-01-2024 04:00,0,58201.2,58207.2,504.72,506.88,,,,,,,,
01-01-2024 05:00,0,58201.2,58207.2,504.72,506.88,,,,,,,,
01-01-2024 06:00,0,58201.2,58207.2,504.96,506.88,,,,,,,,
01-01-2024 07:00,0,58201.2,58207.2,504.96,506.88,,,,,,,,
01-01-2024 08:00,225.8,58201.44,58207.44,504.96,506.88,,,,,,,,
01-01-2024 09:00,1216.3,58202.16,58208.16,504.96,506.88,,,,,,,,
01-01-2024 10:00,3246.4,58203.84,58209.84,504.96,506.88,,,,,,,,
01-01-2024 11:00,7764.6,58207.68,58213.68,504.96,506.88,,,,,,,,
01-01-2024 12:00,19999.1,58217.76,58224,504.96,506.88,,,,,,,,
01-01-2024 13:00,35336.1,58233.12,58239.36,504.96,506.88,,,,,,,,
01-01-2024 14:00,48702.9,58247.04,58253.28,504.96,506.88,,,,,,,,
01-01-2024 15:00,57979.8,58257.36,58263.6,504.96,506.88,,,,,,,,
01-01-2024 16:00,62373.5,58262.64,58268.64,504.96,506.88,,,,,,,,
01-01-2024 17:00,63616.1,58264.32,58270.56,504.96,506.88,,,,,,,,
01-01-2024 18:00,63672.5,58264.56,58270.56,504.96,506.88,,,,,,,,
01-01-2024 19:00,63672.5,58264.56,58270.56,504.96,507.12,,,,,,,,
01-01-2024 20:00,63672.5,58264.56,58270.56,505.2,507.12,,,,,,,,
01-01-2024 21:00,63672.5,58264.56,58270.56,505.2,507.12,,,,,,,,
01-01-2024 22:00,63672.5,58264.56,58270.56,505.2,507.12,,,,,,,,
01-01-2024 23:00,63672.5,58264.56,58270.56,505.2,507.36,,,,,,,,
03-01-2024 00:00,0,58334.16,58340.16,506.16,508.08,,,,,,,,
03-01-2024 00:00,0,58334.16,58340.16,506.16,508.08,,,,,,,,
03-01-2024 01:00,0,58334.16,58340.16,506.16,508.32,,,,,,,,
03-01-2024 01:00,0,58334.16,58340.16,506.16,508.32,,,,,,,,
03-01-2024 02:00,0,58334.16,58340.16,506.16,508.32,,,,,,,,
03-01-2024 02:00,0,58334.16,58340.16,506.16,508.32,,,,,,,,
03-01-2024 03:00,0,58334.16,58340.16,506.4,508.32,,,,,,,,
03-01-2024 03:00,0,58334.16,58340.16,506.4,508.32,,,,,,,,
03-01-2024 04:00,0,58334.16,58340.16,506.4,508.32,,,,,,,,
03-01-2024 04:00,0,58334.16,58340.16,506.4,508.32,,,,,,,,
03-01-2024 05:00,0,58334.16,58340.16,506.4,508.56,,,,,,,,
03-01-2024 05:00,0,58334.16,58340.16,506.4,508.56,,,,,,,,
03-01-2024 06:00,0,58334.16,58340.16,506.4,508.56,,,,,,,,
03-01-2024 06:00,0,58334.16,58340.16,506.4,508.56,,,,,,,,
03-01-2024 07:00,0,58334.16,58340.16,506.64,508.56,,,,,,,,
03-01-2024 07:00,0,58334.16,58340.16,506.64,508.56,,,,,,,,
03-01-2024 08:00,211.4,58334.16,58340.16,506.64,508.56,,,,,,,,
03-01-2024 08:00,211.4,58334.16,58340.16,506.64,508.56,,,,,,,,
03-01-2024 09:00,1211.7,58334.88,58340.88,506.64,508.56,,,,,,,,
03-01-2024 09:00,1211.7,58334.88,58340.88,506.64,508.56,,,,,,,,
03-01-2024 10:00,3293.8,58336.8,58342.8,506.64,508.56,,,,,,,,
03-01-2024 10:00,3293.8,58336.8,58342.8,506.64,508.56,,,,,,,,
03-01-2024 11:00,8640.3,58341.12,58347.12,506.64,508.56,,,,,,,,
03-01-2024 11:00,8640.3,58341.12,58347.12,506.64,508.56,,,,,,,,
03-01-2024 12:00,22942.9,58353.6,58359.84,506.64,508.56,,,,,,,,
03-01-2024 12:00,22942.9,58353.6,58359.84,506.64,508.56,,,,,,,,
03-01-2024 13:00,38296,58368.96,58375.2,506.64,508.56,,,,,,,,
03-01-2024 13:00,38296,58368.96,58375.2,506.64,508.56,,,,,,,,
03-01-2024 14:00,51304.61,58382.64,58388.64,506.64,508.56,,,,,,,,
03-01-2024 14:00,51304.61,58382.64,58388.64,506.64,508.56,,,,,,,,
03-01-2024 15:00,60888.91,58393.2,58399.2,506.64,508.56,,,,,,,,
03-01-2024 15:00,60888.91,58393.2,58399.2,506.64,508.56,,,,,,,,
03-01-2024 16:00,65410.5,58398.48,58404.72,506.64,508.56,,,,,,,,
03-01-2024 16:00,65410.5,58398.48,58404.72,506.64,508.56,,,,,,,,
03-01-2024 17:00,66722.7,58400.4,58406.4,506.64,508.56,,,,,,,,
03-01-2024 17:00,66722.7,58400.4,58406.4,506.64,508.56,,,,,,,,
03-01-2024 18:00,66792.2,58400.64,58406.64,506.64,508.56,,,,,,,,
03-01-2024 18:00,66792.2,58400.64,58406.64,506.64,508.56,,,,,,,,
03-01-2024 19:00,66792.2,58400.64,58406.64,506.64,508.56,,,,,,,,
03-01-2024 19:00,66792.2,58400.64,58406.64,506.64,508.56,,,,,,,,
03-01-2024 20:00,66792.2,58400.64,58406.64,506.64,508.8,,,,,,,,
03-01-2024 20:00,66792.2,58400.64,58406.64,506.64,508.8,,,,,,,,
03-01-2024 21:00,66792.2,58400.64,58406.64,506.64,508.8,,,,,,,,
03-01-2024 21:00,66792.2,58400.64,58406.64,506.64,508.8,,,,,,,,
03-01-2024 22:00,66792.2,58400.64,58406.64,506.88,508.8,,,,,,,,
03-01-2024 22:00,66792.2,58400.64,58406.64,506.88,508.8,,,,,,,,
03-01-2024 23:00,66792.2,58400.64,58406.64,506.88,508.8,,,,,,,,
03-01-2024 23:00,66792.2,58400.64,58406.64,506.88,508.8,,,,,,,,
04-01-2024 00:00,66792.2,58400.64,58406.64,506.88,509.04,,,,,,,,
04-01-2024 01:00,0,58400.64,58406.64,506.88,509.04,,,,,,,,
04-01-2024 02:00,0,58400.64,58406.64,507.12,509.04,,,,,,,,
04-01-2024 03:00,0,58400.64,58406.64,507.12,509.04,,,,,,,,
04-01-2024 04:00,0,58400.64,58406.64,507.12,509.28,,,,,,,,
04-01-2024 05:00,0,58400.64,58406.64,507.12,509.28,,,,,,,,
04-01-2024 06:00,0,58400.64,58406.64,507.36,509.28,,,,,,,,
04-01-2024 07:00,0,58400.64,58406.64,507.36,509.28,,,,,,,,
04-01-2024 08:00,197.9,58400.64,58406.64,507.36,509.28,,,,,,,,
04-01-2024 09:00,1362.6,58401.36,58407.6,507.36,509.28,,,,,,,,
04-01-2024 10:00,3917.4,58403.76,58409.76,507.36,509.28,,,,,,,,
04-01-2024 11:00,11504.1,58409.28,58415.28,507.36,509.28,,,,,,,,
04-01-2024 12:00,27207.7,58423.92,58430.16,507.36,509.28,,,,,,,,
04-01-2024 13:00,43354.2,58440.24,58446.48,507.36,509.28,,,,,,,,
04-01-2024 14:00,57919.8,58455.12,58461.36,507.36,509.28,,,,,,,,
04-01-2024 15:00,68144.59,58466.64,58472.64,507.36,509.28,,,,,,,,
04-01-2024 16:00,72913.91,58472.4,58478.4,507.36,509.28,,,,,,,,
04-01-2024 17:00,74289.8,58474.32,58480.32,507.36,509.28,,,,,,,,
04-01-2024 18:00,74369.3,58474.56,58480.56,507.36,509.52,,,,,,,,
04-01-2024 19:00,74369.3,58474.56,58480.56,507.36,509.52,,,,,,,,
04-01-2024 20:00,74369.3,58474.56,58480.56,507.6,509.52,,,,,,,,
04-01-2024 21:00,74369.3,58474.56,58480.56,507.6,509.52,,,,,,,,
04-01-2024 22:00,74369.3,58474.56,58480.56,507.6,509.52,,,,,,,,
04-01-2024 23:00,74369.3,58474.56,58480.56,507.6,509.76,,,,,,,,
05-01-2024 00:00,0,58474.56,58480.56,507.84,509.76,,,,,,,,
05-01-2024 01:00,0,58474.56,58480.56,507.84,509.76,,,,,,,,
05-01-2024 02:00,0,58474.56,58480.56,507.84,509.76,,,,,,,,
05-01-2024 03:00,0,58474.56,58480.56,507.84,510,,,,,,,,
05-01-2024 04:00,0,58474.56,58480.56,508.08,510,,,,,,,,
05-01-2024 05:00,0,58474.56,58480.56,508.08,510,,,,,,,,
05-01-2024 06:00,0,58474.56,58480.56,508.08,510,,,,,,,,
05-01-2024 07:00,0,58474.56,58480.56,508.08,510.24,,,,,,,,
05-01-2024 08:00,509.5,58474.8,58480.8,508.08,510.24,,,,,,,,
05-01-2024 09:00,2690.9,58476.48,58482.48,508.08,510.24,,,,,,,,
05-01-2024 10:00,9430.5,58481.52,58487.76,508.08,510.24,,,,,,,,
05-01-2024 11:00,22973.6,58494.24,58500.24,508.08,510.24,,,,,,,,
05-01-2024 12:00,39062.8,58509.84,58516.08,508.08,510.24,,,,,,,,
05-01-2024 13:00,55461.8,58526.16,58532.4,508.08,510.24,,,,,,,,
05-01-2024 14:00,70168.8,58541.52,58547.76,508.08,510.24,,,,,,,,
05-01-2024 15:00,80529.29,58553.04,58559.04,508.08,510.24,,,,,,,,
05-01-2024 16:00,85393.9,58558.8,58564.8,508.08,510.24,,,,,,,,
05-01-2024 17:00,86813.3,58560.72,58566.96,508.08,510.24,,,,,,,,
05-01-2024 18:00,86887.31,58560.96,58566.96,508.08,510.24,,,,,,,,
05-01-2024 19:00,86887.31,58560.96,58566.96,508.32,510.24,,,,,,,,
05-01-2024 20:00,86887.31,58560.96,58566.96,508.32,510.24,,,,,,,,
05-01-2024 21:00,86887.31,58560.96,58566.96,508.32,510.48,,,,,,,,
05-01-2024 22:00,86887.31,58560.96,58566.96,508.32,510.48,,,,,,,,
05-01-2024 23:00,86887.31,58560.96,58566.96,508.56,510.48,,,,,,,,
06-01-2024 00:00,86887.31,58560.96,58566.96,508.56,510.48,,,,,,,,
06-01-2024 01:00,0,58560.96,58566.96,508.56,510.72,,,,,,,,
06-01-2024 02:00,0,58560.96,58566.96,508.56,510.72,,,,,,,,
06-01-2024 03:00,0,58560.96,58566.96,508.8,510.72,,,,,,,,
06-01-2024 04:00,0,58560.96,58566.96,508.8,510.72,,,,,,,,
06-01-2024 05:00,0,58560.96,58566.96,508.8,510.96,,,,,,,,
06-01-2024 06:00,0,58560.96,58566.96,508.8,510.96,,,,,,,,
06-01-2024 07:00,0,58560.96,58566.96,509.04,510.96,,,,,,,,
06-01-2024 08:00,399.4,58561.2,58567.2,509.04,510.96,,,,,,,,
06-01-2024 09:00,2257.6,58562.64,58568.64,509.04,510.96,,,,,,,,
06-01-2024 10:00,6698,58566,58572.24,509.04,510.96,,,,,,,,
06-01-2024 11:00,18569,58576.32,58582.56,509.04,510.96,,,,,,,,
06-01-2024 12:00,33990.5,58591.2,58597.44,509.04,510.96,,,,,,,,
06-01-2024 13:00,49478.9,58606.8,58613.04,509.04,510.96,,,,,,,,
06-01-2024 14:00,63130.11,58620.96,58627.2,509.04,510.96,,,,,,,,
06-01-2024 15:00,72950.49,58631.76,58638,509.04,510.96,,,,,,,,
06-01-2024 16:00,77637.21,58637.52,58643.76,509.04,510.96,,,,,,,,
