timestamp,2023-04-01_KERAGHARI_WEATHER_STATION_1,,,KERAGHARI_WEATHER_STATION_2,,,RATAMATE_WEATHER_STATION_1,,,RATAMATE_WEATHER_STATION_2,,,HELIPAD_WEATHER_STATION_1,,,HELIPAD_WEATHER_STATION_2,,,FOREBAY_WEATHER_STATION_1,,,FOREBAY_WEATHER_STATION_2,,,STAFF_QUARTER_WEATHER_STATION_1,,,STAFF_QUARTER_WEATHER_STATION_2,,,COFFEE_AREA_1_WEATHER_STATION_1,,,COFFEE_AREA_1_WEATHER_STATION_2,,,COFFEE_AREA_2_WEATHER_STATION_1,,,COFFEE_AREA_2_WEATHER_STATION_2,,
,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max,Inst,Avg,Max
04-01-2023 17:00,30.42,79.98,108.26,29.93,82.28,106.12,29.63,82.54,101.67,21.65,53.38,68.68,21.39,60.66,80.23,27.33,65.85,87.29,25.75,68.73,101.23,23.93,38.25,46.84,28.33,67.08,89.59,27.33,66.07,88,22.73,52.46,71.99,25.55,47.33,60.25,34.38,78.61,105.29,30.45,71.6,96.02
04-01-2023 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-01-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-01-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-01-2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-01-2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-01-2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023 03:00,0.55,0.18,0.37,0.38,0.1,0.38,0,0,0,0.53,0.02,0.4,0.52,0.02,0.31,0.49,0.43,0.62,0.33,0,0,0.38,0.05,0.25,0.12,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023 04:00,0.49,0.42,0.55,0.19,0.2,0.32,0.32,0.27,0.38,0.27,0.31,0.47,0.36,0.37,0.52,0.31,0.33,0.56,0.14,0.29,0.47,0.32,0.33,0.51,0.24,0.54,0.79,0.49,0.75,1.05,0.37,0.72,1.04,0.29,0.32,0.53,0.36,0.32,0.48,0.53,0.43,0.59
05-01-2023 05:00,0.37,0.41,0.55,0.13,0.15,0.25,0.27,0.27,0.43,0.27,0.28,0.47,0.26,0.18,0.31,0.31,0.21,0.37,0.09,0.07,0.23,0.13,0.07,0.25,0.12,0.17,0.3,0.25,0.14,0.31,0.06,0.12,0.31,0.06,0.07,0.23,0.12,0.09,0.3,0,0.04,0.2
05-01-2023 06:00,0.55,0.37,0.55,0.13,0.12,0.32,0.32,0.24,0.38,0.2,0.24,0.4,0.36,0.29,0.41,0.37,0.29,0.43,0.19,0.18,0.33,0.13,0.22,0.38,0.3,0.13,0.36,0.25,0.22,0.43,0.25,0.12,0.31,0.23,0.16,0.29,0.3,0.2,0.36,0.13,0.18,0.39
05-01-2023 07:00,2.26,0.66,1.1,1.83,0.29,0.57,2.27,0.42,0.76,1.87,0.39,0.67,2.01,0.44,0.67,2.04,0.47,0.8,2.1,0.36,0.65,2.04,0.89,1.72,2.42,0.44,0.79,2.66,0.44,0.8,3,0.46,0.86,3.05,0.68,1.29,3.65,0.52,1.08,3.28,0.48,0.92
05-01-2023 08:00,30.79,21.21,25.41,30.75,17.22,22.81,36.91,21.38,27.85,31.33,17.23,22.72,31.88,17.63,23.66,36.58,22.58,29.36,38.98,20.6,27.81,39.58,30.95,36.65,39.28,19.74,28.63,38.22,18.5,27.33,35.23,20.71,26.04,37.34,26.21,31.01,48.31,29.52,36.23,49.48,27.25,35.83
05-01-2023 09:00,81.31,56.27,68.85,83.5,52.45,60.12,90.6,61.48,69.94,77.3,45.9,54.78,63.34,44.82,53.27,83.89,55.37,64.71,69.77,54.28,60.29,69.24,59.66,63.83,82.44,67.51,86.02,87.13,69.21,81.01,90.38,63.06,65.99,97.53,68.88,75.37,115.39,81.74,92.37,98.31,76.07,85.97
05-01-2023 10:00,146.93,129.06,150.23,162.46,120.51,160.76,168.47,116.52,128.59,150.26,102.44,124.54,128.39,92.35,109.73,160.51,131.49,140.46,175.25,120.44,126.46,175.77,148.15,173.67,183.41,130.83,166.82,163.87,139.37,160.16,207.04,158.39,186.88,222.31,173.48,221.37,236.29,195.61,212.43,241.78,169.85,191.9
05-01-2023 11:00,484.65,326.76,437.79,432.04,282.24,338.53,389.4,284.33,358.15,433.8,251.78,324.63,399.47,176.43,234.81,416.38,242.3,330.58,382.98,202.76,240.96,424.46,293.03,383.54,407.2,260.69,291.88,631.38,241.69,281.37,302.19,252.87,287.18,324.65,311.57,369.9,611.76,322.29,450.93,329.2,321.3,544.66
05-01-2023 12:00,826.95,821.93,835.93,625.19,618.6,631.24,612.7,599.86,608.76,583.73,574.56,581.12,424.32,399.95,412.64,624.39,585.3,618.65,541.46,510.99,528.46,602.07,585.2,603.28,607.01,578.6,588.31,612.77,579.8,591.74,537.84,518.44,524.18,583.94,572.76,583.94,686.98,669.15,685.25,653.74,646.43,658.13
05-01-2023 13:00,768.43,792.49,802.33,586.37,612.02,624.37,573.84,598.99,608.38,540.37,567.52,577.85,384.33,392.27,413.06,508.48,587.34,602.73,509.4,510.31,530.05,531.37,559.6,572.1,586.31,589.9,602.35,563.23,575.31,594.28,492.75,509.9,534.17,524.57,539.76,554.87,643.15,660.5,685.43,607.01,623.51,641.92
05-01-2023 14:00,653.88,663.08,688.76,499.98,522.06,540.18,478.22,505.78,517.99,448.17,469.36,481.64,319.34,338.29,354.31,475.78,434.58,480.23,401.77,438.21,447.38,402.89,436.53,463.98,462.95,509.52,520.93,441.9,492.14,502.01,276.33,377.67,448.02,415.44,445.09,458.34,525.55,569.69,583.19,485.79,521.31,540.26
05-01-2023 15:00,494.42,558.14,582.77,369.34,435.51,451.33,365.65,415.23,430.57,318.69,383.98,398.33,243.65,280.25,300.94,329.09,385.78,416.13,313.72,352.72,386.49,280.07,309.15,330.59,354.35,395.44,425.29,333.99,380.91,411.85,238.71,241.93,314.32,130.59,324.98,342.99,361.07,430.51,456.85,316.33,385.43,409.33
05-01-2023 16:00,264.41,329.01,364.42,187.73,257.08,282.25,200.58,269.85,291.78,60.66,77.07,84.38,128.9,173.54,187.13,175.44,235.39,259.27,177.96,228.04,241.43,68.22,128.68,180.92,193.28,252.8,273.24,178.34,235.59,252,63.72,83.68,101.65,68.22,79.97,85.57,199.34,262.92,286.33,135.07,213.75,239.61
05-01-2023 17:00,23.34,86.59,114.3,23.25,72.51,91.88,20.4,69.25,79,15.37,32.53,38.08,14.47,49.27,63.55,17.64,40.66,51.2,17.71,54.15,85.52,15.97,25.12,32.07,18.76,41.6,49.27,18.24,41.49,50.03,15.69,33.59,40.01,17.23,31.28,37.98,22.84,48.98,59.25,20.48,45.7,53.75
05-01-2023 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 05:00,0,0.01,0.18,0,0,0,0,0,0,0,0,0,0,0.01,0.15,0,0,0.12,0,0,0,0,0,0.06,0,0.01,0.18,0.31,0.23,0.62,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 06:00,0,0.11,0.43,0,0,0.13,0,0,0,0,0.04,0.4,0,0.08,0.36,0,0.07,0.31,0,0,0.09,0,0,0.06,0,0,0.06,0,0.05,0.31,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 07:00,3.12,0.68,1.53,2.77,0.32,0.63,3.56,0.01,0.16,2.94,0.16,0.47,1.5,0.31,0.72,1.97,0.39,0.68,2.1,0.07,0.47,2.55,1.04,2.1,3.81,0.56,0.91,3.59,0.66,0.99,3.92,0,0,3.81,0.19,1.35,4.3,0.17,0.9,4.33,0.33,1.05
06-01-2023 08:00,32.26,22,27.74,32.64,17.46,23.76,31.84,21.81,27.95,29.66,16.54,23.99,19.32,12.58,14.41,18.07,14.21,15.73,31.64,14.25,18.04,37.1,23.75,29.15,48.85,19.63,29.54,41.93,17.64,24.49,46.14,27.98,34.8,49.76,35.23,44.84,66.43,31.12,41.97,68.45,28.12,37.8
06-01-2023 09:00,87.55,61.3,67.81,77.32,46.12,61.44,109.65,79.06,96.38,98.48,60.75,74.49,61.79,57.24,69.18,76.74,62.21,67.79,88,72.96,82.11,88.01,82.28,95.39,134.26,86.15,100.6,100.8,82.14,90.53,157.22,87.37,95.52,191.83,102.07,117.93,154.26,109.19,128.49,144.78,106.64,126.21
06-01-2023 10:00,239.73,185.33,233.44,246.59,155.3,218.54,302.03,163.53,206.09,225.95,136.46,188.21,132.47,83.7,93.31,217.57,97.55,108.07,151.14,103.49,125.62,145.03,99.53,119.96,125.85,121.69,140.61,109.83,98.36,112.8,160.29,182.39,212.43,180.29,213.44,269.14,241.37,211.5,231.86,193.02,206.66,222.55
06-01-2023 11:00,814.98,729.08,854.32,619.2,509.87,678.88,584.21,524.21,599.1,568.23,496.94,591.68,406.8,376.19,439.4,528.4,532.62,627.16,517.06,432.4,511.73,545.81,560.11,595.77,125.85,121.69,140.61,109.83,98.36,112.8,487.48,430.32,481.72,527.15,495.44,538.23,629.16,562.97,651.82,640.35,576.38,638.45
06-01-2023 12:00,876.68,871.07,878.94,662.31,656.44,663.95,645.18,630.77,638.33,613.79,603.97,610.38,438.27,422.93,442.14,653.93,609.89,664.36,557.25,546.22,570.52,617.72,615.09,634.91,125.85,121.69,140.61,109.83,98.36,112.8,572.15,564.98,577.55,617.59,624.37,632.53,731.52,720.99,730.98,689.64,689.66,696.99
06-01-2023 13:00,824.2,840.66,852.06,630.67,648.56,653.8,612.54,633.25,641.08,577.31,600.71,609.38,423.7,432.98,449.17,617.48,644.68,669.48,522.3,553.33,573.14,581.32,605.7,621.99,125.85,121.69,140.61,109.83,98.36,112.8,530.37,550.57,563.88,563.43,589.17,599.59,693.86,719.9,731.7,646.52,677.16,688.06
06-01-2023 14:00,711.55,745.44,757,540.24,579.49,594.25,515.35,554.68,571.74,485.98,523.88,539.5,360.15,390.68,409.23,531.05,550.07,581.95,467.85,493.24,508.6,479.51,497.68,519.21,125.85,121.69,140.61,109.83,98.36,112.8,397.35,411.37,488.7,465.26,494.94,507.57,592.93,634,653.08,536.98,579.26,602.02
06-01-2023 15:00,533.59,583.66,605.8,393.6,446.56,465.07,387.56,430.57,445.47,342.2,399.74,418.64,280.33,315.46,327.66,379,430.33,449.81,347.51,407.25,425.18,311.31,347.31,372.47,125.85,121.69,140.61,109.83,98.36,112.8,302.87,263.06,363.46,123.96,375.98,393.34,429.53,485.77,509.41,351.38,430.19,452.45
06-01-2023 16:00,289.64,357.13,394.23,199.95,273.28,299.33,211.81,287.85,316.71,54.52,69.18,73.36,131.74,184.92,206.3,178.33,253.44,287.95,183.57,248.46,272.04,56.64,127.98,191.29,125.85,121.69,140.61,109.83,98.36,112.8,52.63,69.47,92.4,55.62,63.79,68.52,191.86,279.8,316.17,130.34,227.19,261.86
06-01-2023 17:00,22.48,102.14,133,25.58,79.42,101.27,19.1,76.66,88.01,13.96,31.01,35.61,13.9,54.6,67.32,18.01,38.17,46.08,17.71,58.59,96.22,16.04,24.25,29.65,125.85,121.69,140.61,109.83,98.36,112.8,15.69,30.29,35.54,16.88,28.68,34.11,22.48,45.35,53.09,19.95,40.32,47.84
06-01-2023 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
06-01-2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.06,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 05:00,0,0.05,0.18,0,0,0,0,0,0,0,0.02,0.2,0.1,0.01,0.21,0.31,0.04,0.25,0,0,0,0,0,0.13,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 06:00,0.61,0.43,0.61,0.19,0.15,0.38,0.32,0.4,0.54,0.4,0.4,0.6,0.26,0.36,0.52,0.31,0.36,0.56,0.09,0.22,0.37,0.25,0.3,0.51,125.85,121.69,140.61,109.83,98.36,112.8,0.31,0.03,0.31,0.18,0.01,0.12,0.48,0.12,0.36,0.46,0.33,0.53
07-01-2023 07:00,3.18,0.97,1.65,2.84,0.44,0.88,3.89,0.45,0.92,3.07,0.48,0.8,2.27,0.45,0.72,2.78,0.5,0.99,2.34,0.35,0.7,2.55,1.02,2.04,125.85,121.69,140.61,109.83,98.36,112.8,3.31,0.63,1.04,3.34,0.89,1.7,3.95,0.53,1.14,3.87,0.57,1.12
07-01-2023 08:00,43.25,31.56,36.11,40.9,26.6,33.97,44.63,30.27,36.8,43.49,25.6,34.47,31.62,19.76,25.78,43,25.35,31.34,36.17,21.08,26.5,38.75,26.99,33.03,125.85,121.69,140.61,109.83,98.36,112.8,41.3,25.23,33.39,43.84,32.76,43.84,61.76,32.11,45.26,59.53,30.75,43.18
07-01-2023 09:00,183.95,109.34,127.87,159.31,98.21,105.49,199.72,112.59,136.26,175.78,95.88,105.36,96.92,85.75,95.11,120.35,92.46,105.3,114.12,97.47,115.99,105.76,99.68,104.56,125.85,121.69,140.61,109.83,98.36,112.8,112.86,106.91,118.25,128.24,124.36,147.52,178.89,128.17,144.21,154.56,128.51,151.01
07-01-2023 10:00,240.22,221.33,234.9,253.2,209.29,233.04,280.61,230.2,259.19,253.75,200.35,228.56,197.93,140.92,151.27,277.71,175.55,185.37,226.56,174.47,186.14,208.35,171.64,202.75,125.85,121.69,140.61,109.83,98.36,112.8,222.29,175.85,208.38,292.7,210.58,267.44,340.14,265.77,305.05,272.43,228.45,247.82
07-01-2023 11:00,854.2,681.04,1047.01,652.48,396.85,771.26,600.12,407.11,554.58,598.22,341.55,701.38,426.18,293.68,392.55,616.12,427.84,596.5,529.63,333.42,396.68,621.67,519.46,621.99,125.85,121.69,140.61,109.83,98.36,112.8,547.89,478.35,620.25,602.46,557.22,671.92,701.45,622.58,784.79,685.3,593.08,828.31
07-01-2023 12:00,923.05,903.18,913.71,699.3,678.54,688.4,675.08,654.49,659.97,647.6,629.73,636.11,452.22,447.38,449.38,681.45,668.1,672.56,583.38,571.99,575.9,658.13,654.16,659.22,125.85,121.69,140.61,109.83,98.36,112.8,595.13,590.9,598.01,644.78,645.45,649.94,770.33,754.47,761.24,726.45,718.29,723.76
07-01-2023 13:00,872.77,893.19,902.34,672.2,688.13,693.31,648.96,666.79,673.62,613.79,636.77,642.59,456.14,458.79,460.12,658.74,679.06,683.48,580.53,589.65,591.74,634.21,641.8,649.35,125.85,121.69,140.61,109.83,98.36,112.8,575.65,582.8,591.94,614.66,628.75,632.65,747.01,758.13,762.19,697.58,714.54,718.78
07-01-2023 14:00,745.82,785.36,800.87,568.6,612.66,629.41,542.82,585.67,599.59,511.84,555.35,569.16,398.33,426.43,437.44,563.93,606.19,616.49,522.81,546.42,557.44,529.97,550.8,564.52,125.85,121.69,140.61,109.83,98.36,112.8,400.23,445.5,533.37,521.11,549.2,558.21,654.39,696.79,708.2,590.73,640.22,653.87
07-01-2023 15:00,566.51,620.37,643.8,414.59,475.7,495.38,405.37,452.91,469.86,364.85,426.29,446.83,297.38,338.76,347.96,402.13,464.06,483.62,392.98,444.92,464.49,349.49,385.29,409.44,125.85,121.69,140.61,109.83,98.36,112.8,344.78,286.12,409.17,89.79,428.02,446.5,449.26,538.4,559.39,372.78,473.2,495.64
07-01-2023 16:00,435.29,515.36,543.54,305.57,341.99,363.8,322.97,353.88,369.22,53.92,155.73,316.95,221.07,248.18,265.45,294.55,329.09,351.61,292.13,324.71,347.46,240.74,289.52,314.81,125.85,121.69,140.61,109.83,98.36,112.8,54.96,58.34,63.85,93.07,64.67,66.64,352.82,393.41,419.3,278.27,323.79,352.04
07-01-2023 17:00,435.29,515.36,543.54,305.57,341.99,363.8,322.97,353.88,369.22,53.92,155.73,316.95,221.07,248.18,265.45,294.55,329.09,351.61,292.13,324.71,347.46,240.74,289.52,314.81,125.85,121.69,140.61,109.83,98.36,112.8,54.96,58.34,63.85,93.07,64.67,66.64,352.82,393.41,419.3,278.27,323.79,352.04
07-01-2023 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
07-01-2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
08-01-2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
08-01-2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
08-01-2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
08-01-2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
08-01-2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
08-01-2023 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
08-01-2023 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.85,121.69,140.61,109.83,98.36,112.8,0,0,0,0,0,0,0,0,0,0,0,0
08-01-2023 07:00,4.89,0.03,0.61,4.47,0,0,4.16,0,0,3.61,0,0,3.36,0,0.05,4.81,0.14,0.93,3.88,0,0,4.14,0.64,2.99,125.85,121.69,140.61,109.83,98.36,112.8,4.29,0,0,4.04,0.02,0.41,4.36,0,0,4.59,0,0
08-01-2023 08:00,114,50.75,61.7,61.88,36.97,45.12,112.84,46.8,63.62,85.38,41.12,56.39,76.05,30.44,38.49,104.31,43.19,54.84,60.85,39.68,52.72,64.53,57.06,66.76,125.85,121.69,140.61,109.83,98.36,112.8,102.02,53.67,87.68,108.55,89.75,114.29,135.3,59.18,79.28,133.88,58.33,69.3
08-01-2023 09:00,286.65,216.62,377.31,154.83,170.42,210.6,181.26,229.75,299.82,369.8,305.83,403.47,258.94,122.95,173.23,289.25,206.97,319.16,284.7,153.63,204.46,342.37,244.04,348.41,125.85,121.69,140.61,109.83,98.36,112.8,292.63,264.66,284.12,322.07,282.7,305.19,342.89,275.74,307.2,394.7,267.45,358.67
08-01-2023 10:00,711.79,670.85,721.32,530.54,489.34,551.78,447.73,393.99,411.79,495.94,444.02,463.6,338.81,307.51,326.62,519.46,468.41,488.06,432.01,390.9,400.18,513.04,498.92,511.39,125.85,121.69,140.61,109.83,98.36,112.8,459.48,420.73,431.35,492.39,445.6,477.8,558.37,491.12,515.38,551.55,517.15,530.88
08-01-2023 11:00,850.96,820.26,831.9,643.91,608.88,622.1,600.83,550.52,569.2,599.36,566.33,577.91,425.3,403.29,411.3,626.05,593.86,605.26,536.04,503.02,513.84,603.28,607.3,617.85,125.85,121.69,140.61,109.83,98.36,112.8,565.97,534.66,547.03,610.85,588.87,602.05,703,659.67,677.77,693.31,658.44,674.61
08-01-2023 12:00,904.97,898.06,903.75,696.15,683.19,689.03,664.99,657.24,664.77,640.72,633.07,637.91,453.66,445.17,447.77,678.98,670.08,674.1,584.54,572.28,575.43,657.69,655.07,659.22,125.85,121.69,140.61,109.83,98.36,112.8,605.42,595.95,599.17,657.03,647.87,652.46,764.89,752.12,759.5,731.77,725.49,730.26
08-01-2023 13:00,873.08,883.69,888.47,675.92,683.38,686.25,649.72,657.42,664.02,620.81,629.66,635.57,442.45,447.69,450,656.46,672.86,679.53,575.38,582.38,586.6,625.49,632.48,640.83,125.85,121.69,140.61,109.83,98.36,112.8,567.01,577.39,592.07,608.15,624.9,631.65,730.03,746.09,753.29,687.86,708.01,714.05
08-01-2023 14:00,741.55,789.97,806.85,570.87,621.53,635.97,536.39,584.62,599.91,507.63,560.74,574.04,385.78,414.95,421.63,550.12,597.1,611,511.41,541.3,551.5,522.52,547.09,560.45,125.85,121.69,140.61,109.83,98.36,112.8,302.99,436.18,525.96,512.26,537.22,550.65,641.3,682.83,698.4,579.31,627.79,642.71
08-01-2023 15:00,560.53,618.92,642.64,414.02,476.48,495.63,404.35,452.11,463.44,363.72,427.27,443.09,301.25,338.31,349.04,403.12,460.49,479.3,391.39,438.48,457.34,345.87,381,404.8,125.85,121.69,140.61,109.83,98.36,112.8,334.11,279.87,399,89.15,413.86,430.44,427.55,531.95,553.65,367.59,468.43,491.96
08-01-2023 16:00,306.2,376.73,414.09,209.72,288.9,315.21,228.43,305,328.91,46.63,55.33,69.48,143.78,199.15,217.92,198.57,274.67,298.99,201.47,275.81,299,50.46,141.34,212.68,125.85,121.69,140.61,109.83,98.36,112.8,47.85,64.49,89.7,50.82,58.11,61.78,188.04,311.45,348.21,172.93,251.06,286.08
